Date,ATM_ID,Total_Withdrawals,Total_Deposits,Previous_Day_Cash_Level,Cash_Demand_Next_Day,Day_of_Week,Time_of_Day,Location_Type,Weather_Condition,Nearby_Competitor_ATMs,Holiday_Flag,Special_Event_Flag
2022-06-12,19,11114.59,8178.52,56433.62,11498.69,Sunday,Evening,Supermarket,Rainy,7,0,0
2023-01-01,26,37914.21,8818.23,44847.66,35529.97,Sunday,Evening,Gas Station,Snowy,8,0,0
2023-06-10,3,54165.15,17677.24,51941.43,55982.54,Saturday,Afternoon,Gas Station,Snowy,0,0,0
2022-08-27,19,56326.23,13363.67,143289.26,50783.46,Saturday,Evening,Standalone,Rainy,3,0,0
2022-03-13,20,48927.46,20777.64,96665.4,52188.14,Sunday,Evening,Supermarket,Snowy,5,0,0
2023-03-21,32,49060.87,15462.94,141568.57,49220.69,Tuesday,Morning,Mall,Snowy,4,0,0
2023-10-17,7,47930.19,9416.63,233233.68,52185.23,Tuesday,Night,Supermarket,Snowy,3,0,0
2023-05-24,41,65177.26,8722.6,99107.01,64892.62,Wednesday,Night,Gas Station,Cloudy,2,0,1
2022-09-26,33,28401.54,6105.8,29148.76,28021.45,Monday,Morning,Standalone,Cloudy,1,0,0
2023-02-19,40,53806.59,3761.79,93148.53,53269.09,Sunday,Night,Supermarket,Cloudy,8,0,0
2022-09-02,39,37545.71,11791.84,193954.54,36492.4,Friday,Evening,Supermarket,Clear,9,0,0
2023-11-06,18,36296.91,13187.86,154337.13,33877.18,Monday,Afternoon,Gas Station,Snowy,2,0,0
2022-03-01,40,67338.54,13775.57,67698.34,71945.34,Tuesday,Evening,Mall,Snowy,3,0,0
2022-01-06,1,35153.45,9526.55,84798.18,34373.64,Thursday,Morning,Supermarket,Snowy,0,0,0
2023-12-10,11,47728.62,19546.03,138750.71,48006.48,Sunday,Night,Supermarket,Clear,0,0,0
2023-07-24,28,78997.46,3501.15,123978.29,71411.92,Monday,Morning,Bank Branch,Clear,9,0,0
2023-02-11,25,62298.7,2948.73,139283.77,56819.58,Saturday,Morning,Gas Station,Rainy,8,0,0
2022-08-05,50,43027.12,6130.07,88047.86,43863.43,Friday,Evening,Bank Branch,Snowy,3,0,0
2022-01-26,23,44258.15,10158.05,119429.95,47614.94,Wednesday,Night,Gas Station,Rainy,9,0,0
2022-01-05,31,31517.77,4776.17,84736.95,31476.14,Wednesday,Afternoon,Gas Station,Rainy,3,0,0
2023-06-16,30,69192.82,16700.71,169671.58,64556.55,Friday,Evening,Bank Branch,Clear,5,0,0
2023-01-25,42,64881.19,6523.59,23685.27,59899.96,Wednesday,Morning,Mall,Cloudy,1,0,0
2023-12-11,35,60041.12,5652.32,23839.44,64841.86,Monday,Morning,Mall,Clear,5,0,1
2023-07-25,7,61684.0,15276.73,64267.57,64171.56,Tuesday,Night,Gas Station,Clear,6,0,0
2023-03-24,16,38264.49,11141.08,66081.55,41832.23,Friday,Morning,Bank Branch,Cloudy,0,0,1
2022-05-26,26,26737.91,13957.56,23673.21,24504.49,Thursday,Morning,Supermarket,Cloudy,7,0,0
2023-01-23,48,58162.29,9896.8,14672.57,62845.67,Monday,Evening,Gas Station,Clear,5,0,0
2022-09-06,49,63051.07,11454.88,153425.1,67409.56,Tuesday,Night,Gas Station,Snowy,8,0,0
2023-06-10,2,73759.42,3134.71,91649.93,79559.65,Saturday,Evening,Standalone,Rainy,3,0,0
2023-04-07,1,46813.93,9407.69,87866.55,42186.5,Friday,Afternoon,Mall,Snowy,1,0,0
2022-01-13,48,44640.02,5015.53,102814.83,46799.73,Thursday,Morning,Bank Branch,Rainy,8,0,0
2023-01-19,12,46242.07,19664.48,179907.46,46694.67,Thursday,Evening,Supermarket,Snowy,7,0,0
2023-07-10,5,59804.77,16436.68,105815.07,60680.06,Monday,Evening,Supermarket,Cloudy,1,0,0
2023-02-03,37,45603.74,6938.51,94437.99,45322.84,Friday,Night,Gas Station,Snowy,7,0,0
2022-01-19,32,49029.43,9116.34,68120.42,51409.09,Wednesday,Morning,Supermarket,Clear,7,0,0
2023-07-29,9,62194.01,9346.32,129948.15,68411.41,Saturday,Evening,Supermarket,Rainy,4,0,0
2023-05-06,41,40480.54,20638.15,96781.72,42185.08,Saturday,Morning,Gas Station,Rainy,6,0,0
2023-02-23,35,70541.76,12063.03,182605.93,73053.76,Thursday,Afternoon,Mall,Snowy,6,0,0
2022-12-03,19,59243.56,8041.43,91962.2,61073.45,Saturday,Morning,Standalone,Cloudy,3,0,0
2023-02-23,48,22122.02,10844.68,150382.45,22985.72,Thursday,Morning,Mall,Clear,5,0,1
2023-09-04,16,42127.16,2630.02,64446.68,40796.89,Monday,Evening,Mall,Cloudy,9,0,0
2023-11-06,3,19637.18,9769.55,63957.88,18931.11,Monday,Night,Standalone,Clear,5,0,0
2022-05-02,20,46876.69,4855.32,10000.0,49542.45,Monday,Night,Gas Station,Clear,5,0,0
2023-03-08,24,42381.17,1114.24,139723.43,38593.04,Wednesday,Night,Mall,Clear,8,0,1
2022-02-13,33,62250.68,19821.5,98088.4,65478.34,Sunday,Afternoon,Bank Branch,Snowy,1,0,0
2022-11-13,24,36677.3,9997.3,131978.15,38979.48,Sunday,Afternoon,Bank Branch,Clear,9,0,0
2023-01-16,11,55586.8,6364.43,184808.84,55826.91,Monday,Evening,Standalone,Clear,7,0,0
2022-05-25,49,58286.1,1848.46,57666.6,63067.29,Wednesday,Night,Bank Branch,Clear,7,0,0
2022-11-23,8,53641.23,9050.18,50101.68,53352.51,Wednesday,Afternoon,Gas Station,Rainy,0,0,0
2022-12-29,36,66800.4,9401.17,60643.47,62499.61,Thursday,Night,Supermarket,Rainy,1,0,0
2022-02-19,38,80633.78,13861.69,10000.0,78398.59,Saturday,Night,Gas Station,Snowy,3,0,0
2022-03-06,40,51476.38,5475.24,90339.5,55654.9,Sunday,Afternoon,Standalone,Snowy,4,0,0
2022-12-21,20,55846.8,7524.79,144209.98,61361.54,Wednesday,Night,Supermarket,Rainy,4,0,0
2022-06-13,35,36688.35,5617.92,102451.86,36114.94,Monday,Morning,Bank Branch,Rainy,5,0,1
2022-05-21,48,34613.02,9065.13,21454.32,32306.73,Saturday,Evening,Mall,Clear,6,0,0
2022-05-08,25,65216.2,405.18,82155.77,62429.24,Sunday,Afternoon,Bank Branch,Rainy,0,0,0
2023-02-02,35,63244.34,6205.3,106258.55,63918.47,Thursday,Afternoon,Gas Station,Snowy,6,0,0
2023-04-08,25,34462.55,13201.39,148125.55,34959.47,Saturday,Night,Gas Station,Snowy,5,0,0
2022-07-06,29,30310.28,4150.06,139823.43,31098.71,Wednesday,Afternoon,Standalone,Clear,4,0,0
2023-12-21,18,40139.23,15005.59,82725.98,42831.39,Thursday,Morning,Mall,Cloudy,5,0,0
2022-07-09,46,47700.9,14390.13,82637.61,49715.92,Saturday,Night,Mall,Cloudy,7,0,0
2023-01-23,18,43710.38,14798.32,129706.53,41619.63,Monday,Morning,Supermarket,Rainy,5,0,0
2023-03-05,2,52200.31,10106.93,70334.86,51104.57,Sunday,Evening,Supermarket,Clear,4,0,0
2022-10-11,35,63475.9,9668.42,142768.22,67789.93,Tuesday,Evening,Gas Station,Rainy,5,0,0
2022-08-25,16,56695.2,11688.37,67050.21,58207.64,Thursday,Morning,Standalone,Clear,8,0,0
2022-07-13,41,57798.35,16570.58,177556.88,53942.25,Wednesday,Night,Gas Station,Rainy,0,0,0
2022-10-14,36,13270.3,16126.64,111763.63,12807.27,Friday,Evening,Mall,Snowy,2,0,1
2022-05-16,33,25754.39,2018.95,10000.0,27253.76,Monday,Night,Mall,Snowy,2,0,0
2022-06-20,4,37937.61,5863.27,132021.99,35449.61,Monday,Night,Gas Station,Cloudy,8,0,0
2022-06-08,33,40397.71,4986.83,112742.05,41941.31,Wednesday,Evening,Mall,Cloudy,2,0,0
2022-07-20,14,62324.79,13674.93,124307.68,63116.77,Wednesday,Evening,Supermarket,Rainy,5,0,0
2023-05-02,21,36708.85,6814.77,212594.5,34120.69,Tuesday,Morning,Mall,Snowy,8,0,0
2023-07-11,48,59747.89,9136.66,86936.18,62004.91,Tuesday,Night,Supermarket,Rainy,9,0,0
2023-08-06,20,38106.78,18462.08,22376.63,35381.0,Sunday,Morning,Bank Branch,Snowy,4,0,0
2023-05-19,8,31910.02,15597.78,163376.88,31261.84,Friday,Afternoon,Standalone,Clear,9,0,1
2023-01-06,7,32602.08,16843.47,11021.91,31353.81,Friday,Afternoon,Standalone,Snowy,8,0,0
2022-04-13,3,83465.2,6630.98,62680.07,86637.05,Wednesday,Afternoon,Mall,Cloudy,8,0,0
2022-05-05,17,37775.03,0.0,102104.77,39908.28,Thursday,Afternoon,Standalone,Snowy,5,0,0
2022-11-09,33,60106.47,8199.23,55062.51,56119.21,Wednesday,Evening,Bank Branch,Rainy,7,0,0
2023-04-03,48,26584.61,3103.49,96811.28,28243.47,Monday,Evening,Mall,Clear,8,0,0
2022-08-18,12,70955.72,643.98,93210.03,63962.52,Thursday,Morning,Supermarket,Cloudy,8,0,0
2023-10-20,22,55010.11,15635.79,176791.06,55340.81,Friday,Evening,Bank Branch,Clear,7,0,0
2022-07-16,22,53891.38,5777.67,10000.0,54072.34,Saturday,Evening,Bank Branch,Cloudy,3,0,0
2023-02-27,46,55975.68,6193.78,104367.7,57361.88,Monday,Evening,Standalone,Cloudy,7,0,0
2023-07-26,30,57617.69,8344.44,53963.0,54618.12,Wednesday,Afternoon,Supermarket,Clear,1,0,0
2023-09-02,38,61866.34,18162.25,71874.12,55801.67,Saturday,Morning,Gas Station,Clear,2,0,0
2022-06-20,38,40879.05,9340.48,134004.63,40509.2,Monday,Night,Bank Branch,Snowy,8,0,0
2023-01-17,45,40007.3,14771.81,125900.96,36577.93,Tuesday,Night,Standalone,Snowy,9,0,0
2022-06-22,8,50541.63,8590.43,117140.78,54506.06,Wednesday,Night,Bank Branch,Cloudy,3,0,0
2023-10-25,27,60008.71,2417.93,37110.43,56092.14,Wednesday,Afternoon,Supermarket,Snowy,1,0,0
2023-03-29,27,48814.57,4323.79,159309.12,48084.62,Wednesday,Evening,Supermarket,Snowy,2,0,0
2022-12-16,34,61342.23,10110.53,56212.46,60532.52,Friday,Evening,Mall,Cloudy,6,0,0
2023-09-26,21,59016.24,10654.15,169319.51,59640.21,Tuesday,Night,Gas Station,Snowy,8,0,0
2023-05-09,30,46574.08,12776.88,67529.45,49205.82,Tuesday,Night,Gas Station,Clear,6,0,0
2023-09-12,33,23768.03,12778.91,151541.59,23635.63,Tuesday,Morning,Standalone,Rainy,7,0,0
2022-01-04,28,42303.42,14520.89,105086.67,38290.97,Tuesday,Afternoon,Gas Station,Clear,2,0,0
2022-04-03,47,75782.65,6376.31,16298.25,79891.74,Sunday,Evening,Supermarket,Rainy,6,0,0
2022-01-06,33,54876.25,19044.0,82225.12,50290.5,Thursday,Night,Gas Station,Clear,0,0,0
2022-10-15,5,40276.14,19490.62,185117.16,41416.39,Saturday,Night,Standalone,Rainy,5,0,1
2023-09-10,48,53543.71,7589.31,141172.65,56793.06,Sunday,Morning,Bank Branch,Rainy,2,0,0
2022-05-26,19,59892.7,6255.47,78245.3,57289.65,Thursday,Evening,Gas Station,Snowy,1,0,0
2023-02-28,4,40283.37,1420.91,165182.86,39873.33,Tuesday,Evening,Gas Station,Cloudy,3,0,0
2023-08-31,35,68220.16,10962.77,114094.0,61593.74,Thursday,Morning,Supermarket,Clear,8,0,0
2023-04-02,49,57195.88,12336.44,182140.79,60671.97,Sunday,Morning,Supermarket,Snowy,5,0,1
2022-07-21,17,33414.96,7302.46,96039.02,34773.35,Thursday,Evening,Bank Branch,Clear,8,0,0
2022-07-31,44,62571.28,11508.61,85407.53,59209.8,Sunday,Morning,Mall,Clear,7,0,0
2022-01-06,28,43703.12,3357.86,149408.44,42743.63,Thursday,Night,Gas Station,Rainy,4,0,0
2023-09-16,30,47138.24,14850.28,112599.98,48979.62,Saturday,Evening,Supermarket,Rainy,7,0,0
2023-01-11,29,34666.0,7538.36,127875.95,33682.62,Wednesday,Afternoon,Mall,Cloudy,1,0,0
2023-03-23,46,59219.08,11537.86,56870.45,55220.78,Thursday,Evening,Gas Station,Rainy,7,0,0
2022-04-16,6,47589.31,11154.36,158560.21,47765.45,Saturday,Morning,Gas Station,Clear,0,0,0
2023-10-13,35,59849.67,564.0,149114.37,62525.76,Friday,Afternoon,Mall,Rainy,2,0,0
2023-02-05,41,41596.16,14198.24,167577.6,40105.43,Sunday,Night,Supermarket,Snowy,6,0,0
2022-04-06,37,39890.83,6301.7,32011.46,36873.27,Wednesday,Night,Bank Branch,Snowy,3,0,0
2023-01-23,24,38683.1,11117.02,41863.92,41232.66,Monday,Night,Gas Station,Rainy,6,0,0
2023-03-28,29,55710.46,3250.19,62656.52,52956.16,Tuesday,Morning,Standalone,Cloudy,0,0,0
2023-02-20,49,39668.07,7790.12,88032.82,39769.74,Monday,Evening,Standalone,Rainy,6,0,0
2023-12-27,46,46780.81,11901.29,33352.56,48571.05,Wednesday,Morning,Standalone,Snowy,2,0,0
2023-05-19,31,42081.36,4863.08,131864.08,40541.82,Friday,Evening,Bank Branch,Clear,1,0,0
2023-03-30,35,56367.01,5130.34,78085.86,58042.65,Thursday,Morning,Gas Station,Clear,8,0,0
2022-10-18,33,23945.05,10739.21,162798.54,23752.1,Tuesday,Night,Supermarket,Clear,1,0,1
2023-06-18,21,53489.78,9311.7,204945.77,54243.31,Sunday,Morning,Supermarket,Snowy,2,0,0
2022-07-12,32,75611.94,11833.26,70297.42,76981.67,Tuesday,Evening,Bank Branch,Snowy,2,0,0
2022-05-30,23,68229.73,8334.47,61635.27,72653.08,Monday,Night,Gas Station,Clear,3,0,1
2023-05-30,33,40617.4,13258.87,137364.03,41887.32,Tuesday,Night,Mall,Cloudy,6,0,0
2023-01-28,3,57179.54,7362.82,104848.76,54484.18,Saturday,Afternoon,Mall,Cloudy,6,0,0
2022-11-12,18,54287.63,13042.08,118483.65,49506.02,Saturday,Evening,Gas Station,Clear,8,0,0
2022-03-17,25,71707.82,5704.81,166469.73,64565.51,Thursday,Afternoon,Gas Station,Clear,9,0,0
2023-08-22,42,12397.25,7147.98,86415.98,13399.98,Tuesday,Afternoon,Supermarket,Snowy,7,0,0
2022-09-27,31,66394.18,13693.94,46712.81,72264.88,Tuesday,Afternoon,Bank Branch,Rainy,5,0,0
2022-08-13,3,45820.92,7619.34,38476.39,42101.28,Saturday,Night,Bank Branch,Snowy,5,0,0
2023-06-14,40,38730.92,4414.57,91133.75,38630.63,Wednesday,Afternoon,Supermarket,Rainy,4,0,0
2022-04-23,46,38305.06,18570.24,82406.85,35635.93,Saturday,Evening,Standalone,Rainy,1,0,0
2022-09-08,24,30434.2,9957.58,143244.16,33165.66,Thursday,Evening,Mall,Rainy,5,0,0
2022-08-21,50,40655.18,12429.21,169624.07,38596.67,Sunday,Afternoon,Gas Station,Rainy,5,0,0
2023-12-15,32,33715.64,0.0,169427.34,33726.75,Friday,Afternoon,Mall,Clear,4,0,0
2022-03-24,47,52493.96,16626.89,64945.92,48983.37,Thursday,Afternoon,Mall,Rainy,5,0,0
2022-05-05,22,58600.43,23039.96,59837.89,56640.38,Thursday,Afternoon,Bank Branch,Rainy,4,0,0
2022-06-24,23,45984.03,16189.61,10000.0,43839.39,Friday,Afternoon,Supermarket,Rainy,3,0,0
2022-03-10,2,72159.87,16884.96,100151.34,71805.22,Thursday,Afternoon,Standalone,Snowy,2,0,0
2022-02-16,27,41634.33,8134.61,144236.15,40966.36,Wednesday,Morning,Standalone,Snowy,0,0,1
2022-09-13,42,45204.71,11357.64,64666.24,43674.97,Tuesday,Night,Supermarket,Snowy,3,0,0
2023-12-28,2,42759.29,12510.33,25992.54,39388.81,Thursday,Night,Mall,Cloudy,8,0,0
2022-01-30,26,58729.82,6725.36,194291.44,58547.6,Sunday,Night,Supermarket,Snowy,6,0,0
2022-10-08,17,60234.44,9523.71,64742.16,64453.36,Saturday,Afternoon,Supermarket,Cloudy,6,0,0
2022-08-25,40,57190.95,5245.15,94382.04,59824.29,Thursday,Morning,Gas Station,Snowy,6,0,0
2022-09-05,33,47958.28,8199.33,76678.52,50073.96,Monday,Night,Gas Station,Cloudy,3,0,1
2023-01-03,9,29827.36,14231.71,33329.48,29028.53,Tuesday,Evening,Mall,Snowy,6,0,0
2023-05-10,43,45047.06,1513.84,145094.05,46924.79,Wednesday,Night,Bank Branch,Clear,1,0,0
2022-01-25,48,71838.19,14779.19,12551.95,71342.96,Tuesday,Night,Standalone,Snowy,7,0,0
2023-08-09,39,64909.3,2433.06,156217.68,60369.23,Wednesday,Night,Gas Station,Cloudy,9,0,0
2023-12-19,29,54190.53,10384.93,113402.47,53313.18,Tuesday,Night,Mall,Rainy,7,0,0
2023-05-05,42,44078.13,10828.82,86565.66,40840.49,Friday,Evening,Supermarket,Snowy,8,0,0
2023-05-09,26,49605.03,12923.77,87401.52,45780.31,Tuesday,Afternoon,Gas Station,Rainy,4,0,0
2022-11-10,35,44144.42,9248.14,122713.68,39933.56,Thursday,Evening,Supermarket,Rainy,9,0,0
2023-08-29,50,67589.24,5031.94,67858.93,64653.9,Tuesday,Evening,Supermarket,Snowy,7,0,0
2023-01-10,25,37304.04,11029.22,108837.67,36042.23,Tuesday,Afternoon,Gas Station,Snowy,1,0,0
2023-10-01,24,63574.37,20728.65,55591.87,66110.27,Sunday,Evening,Mall,Clear,9,0,0
2022-01-25,13,41920.76,10058.7,10000.0,42239.4,Tuesday,Evening,Standalone,Cloudy,9,0,0
2022-11-30,7,69495.09,5828.76,130849.5,74477.19,Wednesday,Night,Mall,Snowy,7,0,0
2022-12-21,36,56168.67,7849.81,221858.31,52534.23,Wednesday,Night,Bank Branch,Cloudy,9,0,0
2022-04-26,45,38639.13,10862.01,128302.8,36830.48,Tuesday,Afternoon,Bank Branch,Snowy,8,0,0
2022-02-17,20,45198.01,8818.4,97628.89,49185.16,Thursday,Night,Standalone,Rainy,5,0,0
2022-04-09,1,60414.29,8140.41,80169.73,59738.2,Saturday,Afternoon,Bank Branch,Rainy,5,0,0
2023-04-04,8,42368.78,16605.54,81736.91,44818.12,Tuesday,Afternoon,Supermarket,Snowy,3,0,0
2023-06-07,46,50137.92,12652.82,80165.71,50059.38,Wednesday,Morning,Bank Branch,Cloudy,7,0,0
2023-08-20,16,42163.08,9550.74,109949.55,41919.26,Sunday,Afternoon,Gas Station,Cloudy,6,0,0
2023-02-09,14,76025.88,9588.12,10000.0,70675.43,Thursday,Evening,Supermarket,Rainy,8,0,0
2022-08-02,12,78588.7,10973.94,10000.0,84108.76,Tuesday,Afternoon,Mall,Cloudy,0,0,0
2023-11-16,23,71614.4,12862.77,122559.75,65575.23,Thursday,Morning,Standalone,Cloudy,9,0,0
2023-05-18,15,47954.33,16385.41,90043.34,46134.57,Thursday,Evening,Gas Station,Clear,7,0,0
2023-12-22,28,43805.37,8119.28,50712.02,45325.14,Friday,Morning,Gas Station,Rainy,7,0,0
2023-03-24,34,38195.35,5277.22,49337.81,38250.79,Friday,Night,Standalone,Cloudy,8,0,0
2023-07-30,2,72696.39,7415.75,72114.53,78241.36,Sunday,Evening,Bank Branch,Clear,6,0,0
2022-09-15,32,63679.51,5856.99,79082.67,57812.05,Thursday,Afternoon,Standalone,Snowy,8,0,0
2022-05-01,23,64395.45,2683.61,171167.25,66319.69,Sunday,Morning,Standalone,Clear,9,0,0
2022-02-23,22,46083.07,17011.31,46497.28,45875.38,Wednesday,Afternoon,Bank Branch,Clear,7,0,0
2022-11-27,25,23608.3,14298.53,138197.5,21976.07,Sunday,Night,Mall,Clear,8,0,1
2022-08-29,22,27035.32,0.0,129513.26,28350.6,Monday,Evening,Standalone,Clear,8,0,0
2023-06-14,22,50666.98,11192.36,89528.45,49768.22,Wednesday,Afternoon,Bank Branch,Clear,0,0,0
2023-04-28,49,42018.06,8290.91,138249.25,42283.46,Friday,Night,Gas Station,Clear,2,0,0
2022-07-06,42,40303.7,7709.46,122083.57,44070.21,Wednesday,Afternoon,Standalone,Snowy,5,0,0
2023-10-18,6,54952.09,0.0,37191.17,54800.75,Wednesday,Evening,Standalone,Snowy,6,0,0
2022-09-19,15,64915.59,10005.84,70333.4,69113.97,Monday,Night,Mall,Rainy,3,0,0
2022-12-30,43,39356.91,10504.34,119388.64,41478.86,Friday,Night,Mall,Rainy,9,1,0
2023-05-06,37,30349.19,4386.93,70100.33,31337.09,Saturday,Morning,Gas Station,Snowy,1,0,0
2023-03-07,33,39710.97,18046.38,130537.34,42862.53,Tuesday,Evening,Mall,Snowy,3,0,0
2022-08-27,8,34248.76,13989.99,158126.28,32547.29,Saturday,Night,Gas Station,Rainy,5,0,0
2022-10-31,44,58643.58,4926.35,98642.94,62405.81,Monday,Evening,Standalone,Clear,3,0,0
2022-10-25,44,49746.76,15120.46,69706.38,48530.83,Tuesday,Afternoon,Bank Branch,Cloudy,9,0,0
2022-03-17,5,77834.81,7857.56,64018.87,82699.35,Thursday,Evening,Mall,Clear,1,0,0
2023-12-01,39,60757.75,15276.87,81783.78,60682.27,Friday,Morning,Gas Station,Snowy,8,0,0
2022-11-29,4,76841.71,3089.1,78288.74,82339.11,Tuesday,Evening,Mall,Rainy,0,0,0
2023-10-04,6,28884.64,10958.73,143201.37,31165.62,Wednesday,Evening,Mall,Rainy,9,0,0
2023-04-19,45,1380.0,4194.82,70676.43,1406.95,Wednesday,Afternoon,Supermarket,Clear,6,0,0
2022-10-10,32,53429.55,6043.46,91212.1,53511.05,Monday,Morning,Standalone,Rainy,8,0,0
2023-08-14,30,51644.47,704.41,138985.43,54570.45,Monday,Afternoon,Mall,Snowy,2,0,0
2022-03-13,47,47978.01,4106.09,83500.65,45742.1,Sunday,Night,Bank Branch,Snowy,5,0,1
2022-09-20,35,51235.75,4077.59,77789.53,46269.46,Tuesday,Afternoon,Supermarket,Cloudy,8,0,0
2023-12-04,40,33055.51,3467.45,143566.76,32441.31,Monday,Morning,Gas Station,Snowy,8,0,0
2023-07-29,16,58201.62,11049.25,158000.28,58292.11,Saturday,Morning,Gas Station,Cloudy,3,0,0
2022-01-12,13,60780.22,1511.76,101918.46,58315.74,Wednesday,Evening,Bank Branch,Cloudy,7,0,0
2022-05-21,50,31926.95,11586.9,183035.04,31182.17,Saturday,Morning,Bank Branch,Clear,7,0,0
2023-07-09,42,44537.4,15036.74,108287.63,41268.88,Sunday,Afternoon,Standalone,Rainy,6,0,1
2022-01-17,30,45458.06,5791.3,143816.68,43433.27,Monday,Morning,Bank Branch,Snowy,5,0,0
2022-03-04,19,39810.23,9714.54,197750.39,37740.86,Friday,Night,Gas Station,Rainy,2,0,0
2022-09-10,17,32502.78,8491.39,68566.59,31209.08,Saturday,Morning,Standalone,Cloudy,3,0,0
2023-04-10,19,49994.37,8121.22,73933.72,47985.14,Monday,Morning,Bank Branch,Snowy,8,0,0
2023-01-11,28,53695.05,0.0,139970.85,54328.31,Wednesday,Afternoon,Bank Branch,Rainy,9,0,0
2023-06-04,26,40713.85,4631.3,91970.74,38683.01,Sunday,Evening,Gas Station,Snowy,6,0,0
2022-03-31,37,33550.89,17259.3,52953.41,36509.82,Thursday,Evening,Standalone,Clear,7,0,1
2023-12-21,26,55926.95,11709.03,82541.23,56053.06,Thursday,Afternoon,Supermarket,Snowy,5,0,0
2023-09-22,23,38371.86,8951.33,29261.8,35524.4,Friday,Evening,Supermarket,Cloudy,0,0,0
2022-06-24,9,45199.6,269.84,101230.91,43207.26,Friday,Night,Standalone,Snowy,8,0,1
2022-03-17,12,43308.71,13023.07,108154.6,45298.81,Thursday,Night,Bank Branch,Clear,2,0,0
2023-09-05,1,68374.04,5681.04,154246.9,61723.42,Tuesday,Evening,Bank Branch,Clear,2,0,0
2023-10-25,1,39055.8,4091.39,159024.93,42475.67,Wednesday,Afternoon,Standalone,Rainy,8,0,0
2023-02-04,47,75525.25,4580.49,84138.22,74697.14,Saturday,Afternoon,Supermarket,Clear,3,0,0
2022-03-12,34,61020.31,12620.45,205379.66,61277.56,Saturday,Evening,Mall,Cloudy,7,0,0
2022-06-29,32,76946.67,9782.78,46306.84,84463.01,Wednesday,Morning,Gas Station,Clear,3,0,0
2022-05-04,48,59713.78,14347.37,29996.9,59754.42,Wednesday,Evening,Standalone,Rainy,1,0,1
2023-01-16,25,46513.55,15621.39,37892.4,50678.79,Monday,Night,Mall,Clear,4,0,0
2022-10-20,40,36135.57,6521.14,41435.95,39136.5,Thursday,Night,Gas Station,Clear,2,0,0
2022-07-14,45,44510.95,9920.69,137903.84,48439.62,Thursday,Morning,Mall,Snowy,3,0,0
2022-08-16,1,71974.44,8650.58,184108.04,76471.01,Tuesday,Night,Mall,Rainy,2,0,0
2023-03-07,16,49093.52,3484.79,186162.03,47094.41,Tuesday,Afternoon,Gas Station,Snowy,0,0,1
2023-03-12,39,59658.34,4186.77,10000.0,57825.43,Sunday,Morning,Mall,Rainy,3,0,0
2023-04-06,5,52892.7,9328.01,142841.09,51464.43,Thursday,Morning,Supermarket,Rainy,8,0,0
2023-09-10,22,53528.95,9850.58,176353.33,58658.96,Sunday,Morning,Standalone,Rainy,6,0,0
2022-01-21,29,54102.73,9861.22,149896.8,52596.03,Friday,Afternoon,Supermarket,Rainy,5,0,1
2022-03-05,3,57190.57,9868.88,68331.53,52714.71,Saturday,Night,Supermarket,Rainy,9,0,0
2022-06-14,12,37674.54,6147.76,108420.05,39771.72,Tuesday,Evening,Gas Station,Rainy,8,0,0
2022-01-27,26,45710.83,20479.5,52424.31,44486.36,Thursday,Night,Gas Station,Clear,3,0,0
2022-11-07,16,54418.01,11259.97,137371.32,55734.22,Monday,Evening,Gas Station,Clear,5,0,0
2022-10-12,37,52244.61,7321.0,26820.49,56678.72,Wednesday,Morning,Mall,Clear,2,0,0
2023-10-22,22,42934.21,12091.9,134269.07,43582.56,Sunday,Evening,Mall,Cloudy,2,0,0
2022-10-08,29,56017.02,5975.88,64496.28,57559.73,Saturday,Night,Standalone,Rainy,9,0,0
2022-06-13,14,38314.91,10259.45,118160.24,39409.66,Monday,Afternoon,Mall,Clear,9,0,0
2022-08-12,28,31580.32,12083.99,87325.55,32290.24,Friday,Night,Standalone,Rainy,7,0,1
2022-05-26,5,54204.47,12817.02,81983.07,50516.06,Thursday,Afternoon,Supermarket,Snowy,4,0,0
2022-01-30,47,31945.68,3994.56,147338.65,31667.21,Sunday,Afternoon,Standalone,Cloudy,7,0,0
2022-02-14,49,53982.97,24907.94,176324.06,48667.42,Monday,Afternoon,Standalone,Rainy,8,0,0
2023-04-16,30,20675.43,15895.01,56751.81,21197.55,Sunday,Evening,Gas Station,Clear,1,0,0
2022-02-03,46,39002.78,20045.59,109332.0,39590.62,Thursday,Morning,Mall,Cloudy,6,0,0
2023-10-15,5,44925.79,8879.41,45677.4,43291.73,Sunday,Morning,Bank Branch,Snowy,1,0,0
2023-03-03,12,25862.71,11333.1,76974.89,25986.31,Friday,Morning,Bank Branch,Rainy,6,0,0
2022-08-09,16,44253.69,10306.89,63658.33,44192.25,Tuesday,Afternoon,Gas Station,Cloudy,2,0,1
2023-06-18,26,67469.53,7459.9,37042.18,64108.41,Sunday,Evening,Supermarket,Rainy,7,0,0
2023-11-23,26,30875.32,13825.37,152962.46,29598.86,Thursday,Evening,Supermarket,Cloudy,3,0,0
2023-01-02,48,44660.56,5817.67,105172.6,47005.6,Monday,Evening,Supermarket,Clear,8,0,0
2023-07-04,21,75184.22,13535.77,72667.12,79029.62,Tuesday,Night,Standalone,Rainy,3,0,0
2023-08-05,39,33982.03,7698.81,97090.17,33776.65,Saturday,Evening,Mall,Rainy,1,0,0
2022-04-26,36,70632.22,12075.86,159816.17,73704.84,Tuesday,Evening,Supermarket,Rainy,3,0,0
